#ⲱ	V	-
ⲁⲣⲥⲩⲛⲓⲟⲥ	N	-
ⲁⲣⲭⲁⲅⲅⲉⲗⲟⲥ	N	-
ⲁⲣⲭⲁⲓⲟⲥ	N	-
ⲁⲣⲭⲉⲓ	V	-
ⲁⲣⲭⲉⲥⲑⲁⲓ	V	-
ⲁⲣⲭⲏ	N	-
ⲁⲣⲭⲏⲅⲟⲥ	N	-
ⲁⲣⲭⲏⲉⲡⲓⲥⲕⲟⲡⲟⲥ	N	-
ⲁⲣⲭⲏⲗⲁⲟⲥ	N	-
ⲁⲣⲭⲏⲙⲁⲛⲇⲣⲓⲧⲏⲥ	N	-
ⲁⲣⲭⲏⲡⲣⲉⲥⲃⲩⲧⲉⲣⲟⲥ	N	-
ⲁⲣⲭⲓⲇⲁⲓⲙⲱⲛ	N	-
ⲁⲣⲭⲓⲇⲓⲁⲕⲟⲛⲟⲥ	N	-
ⲁⲣⲭⲓⲉⲡⲓⲥⲕⲟⲡⲟⲥ	N	-
ⲁⲣⲭⲓⲉⲣⲉⲩⲥ	N	-
ⲁⲣⲭⲓⲉⲣⲟⲥⲩⲛⲏ	N	-
ⲁⲣⲭⲓⲙⲁⲛⲇⲣⲓⲧⲏⲥ	N	-
ⲁⲣⲭⲓⲥⲑⲁⲓ	V	-
ⲁⲣⲭⲱⲛ	N	-
ⲁⲣⲱⲛ	N	-
ⲁⲥ	N	-
ⲁⲥⲉⲃⲏⲥ	N	-
ⲁⲥⲉⲛⲛⲉⲑ	N	-
ⲁⲥⲑⲉⲛⲏⲥ	N	-
ⲁⲥⲕⲉⲓ	V	-
ⲁⲥⲕⲏⲥⲓⲥ	N	-
ⲁⲥⲕⲏⲧⲏⲥ	N	-
ⲁⲥⲕⲏⲧⲓⲕⲟⲛ	N	-
ⲁⲥⲕⲩⲧⲏⲥ	N	-
ⲁⲥⲡⲁⲍⲉ	V	-
ⲁⲥⲡⲉ	N	-
ⲁⲥⲥⲩⲣⲓⲟⲥ	N	-
ⲁⲥⲧⲉⲓⲟⲥ	N	-
ⲁⲥⲧⲏⲣ	N	-
ⲁⲥⲧⲣⲟⲗⲟⲅⲟⲥ	N	-
ⲁⲥⲧⲣⲟⲛⲟⲙⲓⲁ	N	-
ⲁⲥⲩⲛⲑⲉⲧⲟⲥ	N	-
ⲁⲥⲫⲁⲗⲓⲍⲉ	V	-
ⲁⲥⲭⲏⲙⲟⲛⲉⲓ	V	-
ⲁⲥⲭⲏⲙⲟⲥⲩⲛⲏ	N	-
ⲁⲥⲱⲙⲁⲧⲟⲥ	N	-
ⲁⲥⲱⲟⲩ	V	-
ⲁⲧϣⲁϫⲉ	N	-
ⲁⲧϣⲁⲩ	N	-
ⲁⲧϣⲉⲡϩⲙⲟⲧ	N	-
ⲁⲧϣⲓⲡⲉ	N	-
ⲁⲧϣⲓⲧ	N	-
ⲁⲧϣⲡϩⲓⲥⲉ	N	-
ⲁⲧϣⲡϩⲙⲟⲧ	N	-
ⲁⲧϩⲉⲃⲥⲱ	N	-
ⲁⲧϩⲏⲧ	N	-
ⲁⲧϩⲟⲧⲉ	N	-
ⲁⲧϫⲓⲏⲡⲉ	N	-
ⲁⲧϫⲟ	N	-
ⲁⲧϭⲟⲙ	N	-
ⲁⲧϭⲱⲛⲧ	N	-
ⲁⲧϯϣⲓ	N	-
ⲁⲧⲁⲕⲧⲟⲥ	N	-
ⲁⲧⲁⲕⲧⲱⲥ	N	-
ⲁⲧⲁⲣⲏϫ	N	-
ⲁⲧⲃⲉⲥ	N	-
ⲁⲧⲃⲥ	N	-
ⲁⲧⲃⲱⲗⲉⲃⲟⲗ	N	-
ⲁⲧⲉⲓⲙⲉ	N	-
ⲁⲧⲏⲡⲉ	N	-
ⲁⲧⲕⲁⲣⲡⲟⲥ	N	-
ⲁⲧⲕⲓⲙ	N	-
ⲁⲧⲙⲟⲟⲩ	N	-
ⲁⲧⲙⲟⲩ	N	-
ⲁⲧⲛⲁ	N	-
ⲁⲧⲛⲁϩⲧⲉ	N	-
ⲁⲧⲛⲁⲩ	N	-
ⲁⲧⲛⲟⲃⲉ	N	-
ⲁⲧⲛⲟⲉⲓ	N	-
ⲁⲧⲛⲟⲩⲧⲉ	N	-
ⲁⲧⲟⲛⲉⲓ	V	-
ⲁⲧⲟⲡⲟⲛ	N	-
ⲁⲧⲟⲩⲉⲓⲛⲉ	N	-
ⲁⲧⲥⲃⲱ	N	-
ⲁⲧⲥⲟⲟⲩⲛ	N	-
ⲁⲧⲥⲱⲧⲙ	N	-
ⲁⲧⲧⲁϩⲟ	N	-
ⲁⲧⲧⲁⲕⲟ	N	-
ⲁⲧⲧⲁⲗϭⲟ	N	-
ⲁⲧⲧⲁⲩⲟ	N	-
ⲁⲧⲧⲛⲧⲱⲛ	N	-
ⲁⲧⲧⲱⲗⲙ	N	-
ⲁⲩⲁⲛ	N	-
ⲁⲩⲅⲟⲩⲥⲧⲁⲗⲓⲟⲥ	N	-
ⲁⲩⲅⲟⲩⲥⲧⲟⲥ	N	-
ⲁⲩⲉⲓⲥ	PTC	-
ⲁⲩⲏⲧ	N	-
ⲁⲩⲕⲟⲩⲥⲧⲟⲥ	V	-
ⲁⲩⲗⲏ	N	-
ⲁⲩⲗⲏⲣⲓⲁⲛⲟⲥ	N	-
ⲁⲩⲝⲁⲛⲉ	V	-
ⲁⲩⲧⲟⲅⲉⲛⲏⲥ	N	-
ⲁⲩⲧⲱⲕⲣⲁⲧⲱⲣ	N	-
ⲁⲩⲱ	CONJ	-
ⲁⲫⲉⲗⲗⲏⲥ	N	-
ⲁⲫⲟⲣⲙⲏ	N	-
ⲁⲫⲟⲩ	N	-
ⲁⲫⲩⲗⲗⲏⲥ	N	-
ⲁⲭⲁⲁⲃ	N	-
ⲁⲭⲁⲃ	N	-
ⲁⲭⲉⲣⲟⲩⲥⲓⲁ	N	-
ⲁⲭⲓⲗⲗⲁⲥ	N	-
ⲁⲭⲓⲧⲱⲃⲉⲗ	N	-
ⲃⲁϣⲟⲣ	N	-
ⲃⲁϣⲟⲩⲣ	N	-
ⲃⲁϩⲁⲗ	N	-
ⲃⲁⲁⲙⲡⲉ	N	-
ⲃⲁⲃⲉⲣⲱⲙⲉ	N	-
ⲃⲁⲃⲱⲱ	V	-
ⲃⲁⲓϣⲓⲛⲉ	N	-
ⲃⲁⲕⲧⲏⲣⲓⲁ	N	-
ⲃⲁⲗ	N	-
ⲃⲁⲗϩⲏⲧ	N	-
ⲃⲁⲗⲟⲧ	N	-
ⲃⲁⲙⲡⲉ	N	-
ⲃⲁⲛⲓⲡⲉ	N	-
ⲃⲁⲡϯⲥⲙⲁ	N	-
ⲃⲁⲡϯⲥⲧⲏⲣⲓⲟⲛ	N	-
ⲃⲁⲡⲧⲏⲥⲧⲏⲥ	N	-
ⲃⲁⲡⲧⲓⲍⲉ	V	-
ⲃⲁⲡⲧⲓⲍⲉⲛ	V	-
ⲃⲁⲡⲧⲓⲥⲙⲁ	N	-
ⲃⲁⲡⲧⲓⲥⲧⲏⲣⲓⲟⲛ	N	-
ⲃⲁⲡⲧⲓⲥⲧⲏⲥ	N	-
ⲃⲁⲣⲃⲁⲣⲟⲥ	N	-
ⲃⲁⲣⲃⲁⲣⲟⲩⲥ	N	-
ⲃⲁⲣⲕⲁⲃⲁⲛ	N	-
ⲃⲁⲣⲕⲱⲃ	N	-
ⲃⲁⲣⲱⲧ	N	-
ⲃⲁⲥⲁⲛⲟⲥ	N	-
ⲃⲁⲥⲓⲗⲉⲓⲟⲥ	N	-
ⲃⲁⲥⲓⲗⲓⲟⲥ	N	-
ⲃⲁⲥⲓⲗⲓⲥⲕⲟⲥ	N	-
ⲃⲁⲥⲓⲗⲓⲧⲏⲥ	N	-
ⲃⲁⲥⲓⲥ	N	-
ⲃⲉⲃⲉ	V	-
ⲃⲉⲍⲁⲛⲧⲓⲟⲛ	N	-
ⲃⲉⲕⲉ	N	-
ⲃⲉⲕⲏ	N	-
ⲃⲉⲗ	V	-
ⲃⲉⲗϫⲉ	N	-
ⲃⲉⲗⲃⲓⲗⲉ	N	-
ⲃⲉⲛⲓⲡⲉ	N	-
ⲃⲉⲣⲉⲇⲁⲣⲓⲟⲥ	N	-
ⲃⲉⲣⲉⲧⲱⲥ	ADV	-
ⲃⲉⲥⲁⲛⲧⲓⲟⲛ	N	-
ⲃⲉⲧ	V	-
ⲃⲏϭ	N	-
ⲃⲏⲕ	V	-
ⲃⲏⲗ	V	-
ⲃⲏⲙⲁ	N	-
ⲃⲏⲧ	V	-
ⲃⲓⲕⲧⲱⲣ	N	-
ⲃⲓⲕⲧⲱⲣⲓⲁ	N	-
ⲃⲓⲟⲥ	N	-
ⲃⲓⲣ	N	-
ⲃⲓⲱⲧⲓⲕⲟⲥ	N	-
ⲃⲗϫⲉ	N	-
ⲃⲗⲁⲡⲧⲉⲓ	V	-
ⲃⲗⲁⲥⲫⲏⲙⲓⲁ	N	-
ⲃⲗⲃⲓⲗⲉ	N	-
ⲃⲗⲗⲉ	N	-
ⲃⲟϣ	V	-
ⲃⲟϭ	V	-
ⲃⲟⲏⲑⲉⲓ	V	-
ⲃⲟⲏⲑⲉⲓⲁ	N	-
ⲃⲟⲏⲑⲟⲥ	N	-
ⲃⲟⲗ	N	-
ⲃⲟⲗ	V	-
ⲃⲟⲛⲧⲉ	N	-
ⲃⲟⲟⲣ	V	-
ⲃⲟⲧ	V	-
ⲃⲟⲧⲉ	N	-
ⲃⲟⲩⲗⲉⲩⲧⲏⲣⲓⲟⲛ	N	-
ⲃⲟⲩⲗⲉⲩⲧⲏⲥ	N	-
ⲃⲟⲩⲛⲟⲥ	N	-
ⲃⲣⲃⲣ	V	-
ⲃⲣⲣⲉ	N	-
ⲃⲩⲍⲁⲛⲧⲓⲟⲛ	N	-
ⲃⲩⲥⲁⲛⲧⲓⲟⲛ	N	-
ⲃⲱϣ	V	-
ⲃⲱⲓⲑⲓⲁ	N	-
ⲃⲱⲕ	V	-
ⲃⲱⲗ	V	-
ⲃⲱⲛⲉⲗⲟⲟⲗⲉ	N	-
ⲃⲱⲛⲕⲛⲧⲉ	N	-
ⲃⲱⲱⲣⲉ	V	-
ⲅⲁⲃⲣⲓⲏⲗ	N	-
ⲅⲁⲅⲅⲣⲁⲓⲛⲁ	N	-
ⲅⲁⲍⲟⲫⲩⲗⲁⲅⲓⲟⲛ	N	-
ⲅⲁⲍⲟⲫⲩⲗⲁⲕⲓⲟⲛ	N	-
ⲅⲁⲓⲟⲥ	N	-
ⲅⲁⲗⲁⲧⲓⲁ	N	-
ⲅⲁⲗⲉⲓⲗⲁⲓⲁ	N	-
ⲅⲁⲗⲉⲓⲗⲁⲓⲟⲥ	N	-
ⲅⲁⲗⲓⲗⲁⲓⲁ	N	-
ⲅⲁⲗⲓⲗⲁⲓⲟⲥ	N	-
ⲅⲁⲙⲟⲥ	N	-
ⲅⲁⲛⲟⲛ	N	-
ⲅⲁⲣ	PTC	-
ⲅⲉϩⲉⲛⲛⲁ	N	-
ⲅⲉⲇⲉⲱⲛ	N	-
ⲅⲉⲛⲉⲁ	N	-
ⲅⲉⲛⲉⲥⲓⲥ	N	-
ⲅⲉⲛⲏⲙⲁ	N	-
ⲅⲉⲛⲓⲁ	N	-
ⲅⲉⲛⲛⲁⲓⲟⲥ	N	-
ⲅⲉⲛⲛⲏⲧⲟⲥ	N	-
ⲅⲉⲛⲟⲥ	N	-
ⲅⲉⲟⲙⲏⲉⲧⲣⲓⲁ	N	-
ⲅⲉⲟⲙⲏⲧⲣⲓⲁ	N	-
ⲅⲉⲱⲙⲏⲧⲣⲓⲁ	N	-
ⲅⲉⲱⲣⲅⲓⲟⲥ	N	-
ⲅⲓⲅⲁⲥ	N	-
ⲅⲗⲱⲥⲥⲟⲕⲟⲙⲟⲛ	N	-
ⲅⲛⲱⲙⲏ	N	-
ⲅⲛⲱⲥⲧⲓⲕⲟⲥ	N	-
ⲅⲟⲙⲟⲣⲣⲁ	N	-
ⲅⲣⲁⲙⲙⲁϯⲕⲟⲥ	N	-
ⲅⲣⲁⲙⲙⲁⲧⲉⲩⲥ	N	-
ⲅⲣⲁⲙⲙⲁⲧⲓⲕⲟⲥ	N	-
ⲅⲣⲁⲫⲏ	N	-
ⲅⲣⲏⲅⲟⲣⲓⲟⲥ	N	-
ⲅⲣⲏⲅⲟⲣⲟⲥ	N	-
ⲅⲩⲙⲛⲁⲍⲉ	V	-
ⲅⲩⲙⲛⲁⲥⲓⲁ	N	-
ⲇⲁⲑⲁⲛ	N	-
ⲇⲁⲓⲙⲟⲛⲓⲟⲛ	N	-
ⲇⲁⲓⲙⲱⲛ	N	-
ⲇⲁⲓⲙⲱⲛⲓⲟⲛ	N	-
ⲇⲁⲙⲁⲥⲕⲟⲥ	N	-
ⲇⲁⲛⲓⲏⲗ	N	-
ⲇⲁⲩⲉⲓⲇ	N	-
ⲇⲁⲩⲓⲇ	N	-
ⲇⲉ	PTC	-
ⲇⲉⲓⲡⲛⲉⲩⲉ	V	-
ⲇⲉⲓⲡⲛⲟⲛ	N	-
ⲇⲉⲕⲁⲛⲟⲥ	N	-
ⲇⲉⲕⲓⲟⲥ	N	-
ⲇⲉⲩⲧⲉⲣⲟⲛⲟⲙⲓⲟⲛ	N	-
ⲇⲏⲗⲟⲩ	V	-
ⲇⲏⲙⲁⲅⲱⲅⲟⲥ	N	-
ⲇⲏⲙⲁⲥ	N	-
ⲇⲏⲙⲏⲅⲟⲣⲉⲓ	V	-
ⲇⲏⲙⲏⲧⲣⲓⲟⲥ	N	-
ⲇⲏⲙⲓⲟⲩⲣⲅⲓⲁ	N	-
ⲇⲏⲙⲓⲟⲩⲣⲅⲟⲥ	N	-
ⲇⲏⲙⲟⲥ	N	-
ⲇⲏⲙⲟⲥⲓⲁ	N	-
ⲇⲏⲙⲟⲥⲓⲟⲛ	N	-
ⲇⲏⲙⲟⲧⲓⲥⲧⲏⲥ	N	-
ⲇⲓⲁⲃⲟⲗⲟⲥ	N	-
ⲇⲓⲁⲇⲉⲭⲉ	V	-
ⲇⲓⲁⲇⲟⲭⲟⲥ	N	-
ⲇⲓⲁⲑⲏⲕⲏ	N	-
ⲇⲓⲁⲑⲩⲕⲏ	N	-
ⲇⲓⲁⲕⲟⲛⲉⲓ	V	-
ⲇⲓⲁⲕⲟⲛⲓⲁ	N	-
ⲇⲓⲁⲕⲟⲛⲟⲥ	N	-
ⲇⲓⲁⲕⲣⲏⲥⲓⲥ	N	-
ⲇⲓⲁⲕⲣⲓⲛⲉ	V	-
ⲇⲓⲁⲕⲣⲓⲥⲓⲥ	N	-
ⲇⲓⲁⲕⲣⲓⲧⲓⲕⲟⲥ	N	-
ⲇⲓⲁⲕⲱⲛ	N	-
ⲇⲓⲁⲗⲉⲅⲉ	V	-
ⲇⲓⲁⲗⲟⲅⲟⲥ	N	-
ⲇⲓⲁⲡⲉⲣⲁ	V	-
ⲇⲓⲁⲥⲧⲏⲙⲁ	N	-
ⲇⲓⲁⲧⲟⲩⲧⲟ	CONJ	-
ⲇⲓⲁⲧⲟⲭⲟⲥ	N	-
ⲇⲓⲁⲫⲟⲣⲁ	N	-
ⲇⲓⲁⲯⲁⲗⲙⲁ	N	-
ⲇⲓⲇⲁⲥⲕⲁⲗⲓⲁ	N	-
ⲇⲓⲇⲁⲥⲕⲉ	V	-
ⲇⲓⲇⲁⲥⲕⲉⲓ	V	-
ⲇⲓⲏⲅⲏⲙⲁ	N	-
ⲇⲓⲏⲅⲏⲥⲓⲥ	N	-
ⲇⲓⲏⲕⲏⲥⲓⲥ	N	-
ⲇⲓⲕⲁⲓⲟⲛ	N	-
ⲇⲓⲕⲁⲓⲟⲥ	N	-
ⲇⲓⲕⲁⲓⲟⲥⲩⲛⲏ	N	-
ⲇⲓⲕⲁⲓⲱⲥ	ADV	-
ⲇⲓⲕⲁⲥⲧⲏⲣⲓⲟⲛ	N	-
ⲇⲓⲕⲁⲥⲧⲏⲥ	N	-
ⲇⲓⲕⲏ	N	-
ⲇⲓⲙⲏⲧⲣⲓⲟⲥ	N	-
ⲇⲓⲙⲟⲑⲉⲟⲥ	N	-
ⲇⲓⲙⲟⲧⲓⲥⲧⲏⲥ	N	-
ⲇⲓⲟⲅⲙⲟⲥ	N	-
ⲇⲓⲟⲓⲕⲉⲓ	V	-
ⲇⲓⲟⲓⲕⲏⲥⲓⲥ	N	-
ⲇⲓⲟⲕⲗⲏⲧⲓⲁⲛⲟⲥ	N	-
ⲇⲓⲟⲛⲏⲥⲓⲟⲥ	N	-
ⲇⲓⲟⲛⲩⲥⲓⲟⲥ	N	-
ⲇⲓⲟⲣⲑⲟⲩ	V	-
ⲇⲓⲟⲥⲕⲟⲣⲟⲥ	N	-
ⲇⲓⲡⲗⲟⲩⲛ	N	-
ⲇⲓⲡⲛⲉⲩⲉ	V	-
ⲇⲓⲱⲅⲙⲟⲥ	N	-
ⲇⲓⲱⲕⲉ	V	-
ⲇⲓⲱⲕⲉⲓ	V	-
ⲇⲓⲱⲕⲧⲏⲥ	N	-
ⲇⲟⲅⲙⲁ	N	-
ⲇⲟⲅⲙⲁⲧⲓⲍⲉ	V	-
ⲇⲟⲕⲉⲓ	V	-
ⲇⲟⲕⲓⲙⲁⲍⲉ	V	-
ⲇⲟⲕⲓⲙⲁⲥⲧⲏⲥ	N	-
ⲇⲟⲙⲛⲟⲥ	N	-
ⲇⲟⲩⲝ	N	-
ⲇⲣⲁⲕⲱⲛ	N	-
ⲇⲣⲟⲙⲟⲥ	N	-
ⲇⲩⲙⲓⲟⲩⲣⲅⲟⲥ	N	-
ⲇⲩⲙⲟⲥ	N	-
ⲇⲩⲛⲁⲙⲓⲥ	N	-
ⲇⲩⲛⲁⲧⲟⲥ	N	-
ⲇⲩⲣⲁⲛⲛⲟⲥ	N	-
ⲇⲩⲣⲁⲛⲟⲥ	N	-
ⲇⲱⲣⲉⲁ	N	-
ⲇⲱⲣⲟⲑⲉⲟⲥ	N	-
ⲇⲱⲣⲟⲛ	N	-
ⲉ	PREP	-
ⲉ	C	-
ⲉ	C	-
ⲉ	C	-
ⲉ	PPER	-
ⲉ	A	-
ⲉ	A	-
ⲉ[.....]	UNKNOWN	-
ⲉϣ	V	-
ⲉϣϣⲉ	V	-
ⲉϣϫⲉ	CONJ	-
ⲉϣⲁⲩ	N	-
ⲉϣⲗⲟⲩⲗⲁⲓ	V	-
ⲉϣⲧ	V	-
ⲉϣⲱ	N	-
ⲉϣⲱⲡⲉ	CONJ	-
ⲉϥⲧ	V	-
ⲉϩⲉ	N	-
ⲉϩⲛⲁ	VBD	-
ⲉϩⲛⲉ	VBD	-
ⲉϩⲟⲩⲛ	ADV	-
ⲉϩⲣⲁ	PREP	-
ⲉϩⲣⲁⲓ	ADV	-
ⲉϩⲣⲁⲓⲉ	PREP	-
ⲉϩⲣⲁⲓⲉϫⲙ	PREP	-
ⲉϩⲣⲁⲓⲉϫⲛ	PREP	-
ⲉϩⲣⲁⲓⲉϫⲱ	PREP	-
ⲉϩⲧⲱⲱⲣ	N	-
ⲉϫ	V	-
ⲉϫⲏⲩ	N	-
ⲉϫⲙ	PREP	-
ⲉϫⲛ	PREP	-
ⲉϫⲛϩⲉ	PREP	-
ⲉϫⲛⲧⲉ	PREP	-
ⲉϫⲱ	PREP	-
ⲉϭⲟⲟϣ	N	-
ⲉϭⲱϣ	N	-
ⲉϭⲱⲱϣ	N	-
ⲉⲃ[........]	UNKNOWN	-
ⲉⲃⲓⲏⲛ	N	-
ⲉⲃⲓⲱ	N	-
ⲉⲃⲟⲗ	ADV	-
ⲉⲃⲟⲧ	N	-
ⲉⲃⲣⲁ	N	-
ⲉⲃⲣⲏϭⲉ	N	-
ⲉⲅⲅⲟⲙⲓⲁⲍⲉ	V	-
ⲉⲅⲅⲱⲙⲓⲁⲍⲉ	V	-
ⲉⲅⲕⲁⲕⲉⲓ	V	-
ⲉⲅⲕⲁⲕⲓ	V	-
ⲉⲅⲕⲟⲙⲓⲁⲍⲉ	V	-
ⲉⲅⲕⲣⲁⲧⲉⲩⲉ	V	-
ⲉⲅⲕⲣⲁⲧⲏⲥ	N	-
ⲉⲅⲕⲱⲙⲓⲁⲍⲉ	V	-
ⲉⲅⲕⲱⲙⲓⲟⲛ	N	-
ⲉⲍⲉⲅⲓⲏⲗ	N	-
ⲉⲍⲉⲕⲓⲁⲥ	N	-
ⲉⲍⲉⲕⲓⲏⲗ	N	-
ⲉⲑⲏ	ADV	-
ⲉⲓ	V	-
ⲉⲓϣⲉ	V	-
ⲉⲓϥⲧ	N	-
ⲉⲓⲁ	N	-
ⲉⲓⲁⲃⲉ	N	-
ⲉⲓⲁⲗ	N	-
ⲉⲓⲁⲧⲟⲟⲧ	V	-
ⲉⲓⲃⲉ	V	-
ⲉⲓⲇⲟⲥ	N	-
ⲉⲓⲇⲱⲗⲟⲛ	N	-
ⲉⲓⲉ	PTC	-
ⲉⲓⲉϩⲣⲁⲓ	V	-
ⲉⲓⲉⲃⲧ	N	-
ⲉⲓⲉⲓⲃ	N	-
ⲉⲓⲉⲡⲛⲟⲩⲃ	N	-
ⲉⲓⲉⲡⲥⲁ	N	-
ⲉⲓⲉⲣⲉⲛⲛⲁⲓⲟⲥ	N	-
ⲉⲓⲉⲣⲟ	N	-
ⲉⲓⲙⲉ	V	-
ⲉⲓⲙⲏⲧⲉⲓ	CONJ	-
ⲉⲓⲙⲏⲧⲓ	CONJ	-
ⲉⲓⲛⲉ	V	-
ⲉⲓⲟⲙ	N	-
ⲉⲓⲟⲟⲣ	N	-
ⲉⲓⲟⲟⲧⲉ	N	-
ⲉⲓⲟⲡⲉ	N	-
ⲉⲓⲟⲧⲉ	N	-
ⲉⲓⲟⲩⲗ	N	-
ⲉⲓⲣⲉ	V	-
ⲉⲓⲣⲏⲛⲏ	N	-
ⲉⲓⲣⲏⲛⲏⲕⲟⲛ	N	-
ⲉⲓⲣⲏⲛⲓⲕⲟⲛ	N	-
ⲉⲓⲣⲣⲱⲟⲩ	N	-
ⲉⲓⲥ	PREP	-
ⲉⲓⲥ	PTC	-
ⲉⲓⲥϩⲏⲏⲧⲉ	PTC	-
ⲉⲓⲥⲧⲟⲛⲥⲧⲁⲩⲣⲟⲛ	N	-
ⲉⲓⲧⲁ	CONJ	-
ⲉⲓⲧⲉ	CONJ	-
ⲉⲓⲧⲛ	N	-
ⲉⲓⲱ	N	-
ⲉⲓⲱϩⲉ	N	-
ⲉⲓⲱⲣϩ	V	-
ⲉⲓⲱⲣⲉ	N	-
ⲉⲓⲱⲣⲙ	V	-
ⲉⲓⲱⲧ	N	-
ⲉⲓⲱⲧⲉ	N	-
ⲉⲕⲓⲃⲉ	N	-
ⲉⲕⲕⲗⲏⲥⲓⲁ	N	-
ⲉⲕⲕⲗⲏⲥⲓⲁⲥⲧⲓⲕⲟⲛ	N	-
ⲉⲕⲕⲗⲩⲥⲓⲁ	N	-
ⲉⲕⲗⲟⲅⲓⲥⲧⲓⲁ	N	-
ⲉⲕⲥⲧⲁⲥⲓⲥ	N	-
ⲉⲗϩⲏⲙ	V	-
ⲉⲗϩⲱⲃ	V	-
ⲉⲗⲁⲣⲓⲭⲟⲥ	N	-
ⲉⲗⲁⲭⲉⲓⲥⲧⲟⲛ	N	-
ⲉⲗⲁⲭⲓⲥⲧⲟⲛ	N	-
ⲉⲗⲁⲭⲓⲥⲧⲟⲥ	N	-
ⲉⲗⲉⲅⲭⲉ	V	-
ⲉⲗⲉⲥⲁⲓⲟⲥ	N	-
ⲉⲗⲏⲩ	V	-
ⲉⲗⲓⲁⲃ	N	-
ⲉⲗⲓⲥⲁⲓⲟⲥ	N	-
ⲉⲗⲓⲥⲥⲁⲓⲟⲥ	N	-
ⲉⲗⲕⲥϣⲁ	N	-
ⲉⲗⲗⲏⲃ	N	-
ⲉⲗⲗⲟⲅⲓⲙⲟⲥ	N	-
ⲉⲗⲟⲟⲗⲉ	N	-
ⲉⲗⲩⲥⲁⲓⲟⲥ	N	-
ⲉⲙ	V	-
ⲉⲙϩⲓⲧ	N	-
ⲉⲙⲁϣⲟ	ADV	-
ⲉⲙⲁⲧⲉ	ADV	-
ⲉⲙⲁⲩ	ADV	-
ⲉⲙⲉⲛⲧ	N	-
ⲉⲙⲏϣ	N	-
ⲉⲙⲙⲁⲛⲟⲩⲏⲗ	V	-
ⲉⲙⲛⲧ	N	-
ⲉⲙⲡϣⲁ	V	-
ⲉⲙⲡⲟⲣⲟⲥ	N	-
ⲉⲙⲧⲟⲛ	V	-
ⲉⲛⲅⲟⲙⲓⲁⲍⲉ	V	-
ⲉⲛⲅⲱⲙⲓⲁⲍⲉ	V	-
ⲉⲛⲉϩ	N	-
ⲉⲛⲉⲣⲅⲉⲓ	V	-
ⲉⲛⲉⲣⲅⲉⲓⲁ	N	-
ⲉⲛⲉⲣⲅⲓⲁ	N	-
ⲉⲛⲕⲟⲙⲓⲁⲍⲉ	V	-
ⲉⲛⲕⲟⲧⲕ	V	-
ⲉⲛⲕⲣⲁⲧⲱⲣ	N	-
ⲉⲛⲕⲱⲙⲓⲁⲍⲉ	V	-
ⲉⲛⲟⲭⲗⲉⲓ	V	-
ⲉⲛⲟⲭⲟⲥ	N	-
ⲉⲛⲧ	C	-
ⲉⲛⲧⲉⲣ	ATEMP	-
ⲉⲛⲧⲏϭ	N	-
ⲉⲛⲧⲟⲗⲏ	N	-
ⲉⲛⲱⲭ	N	-
ⲉⲝⲁⲡⲁⲧⲁ	V	-
ⲉⲝⲉⲅⲏⲥⲓⲥ	N	-
ⲉⲝⲉⲥⲧⲁⲓ	V	-
ⲉⲝⲉⲥⲧⲉⲓ	V	-
ⲉⲝⲉⲥⲧⲓ	V	-
ⲉⲝⲉⲧⲁⲍⲉ	V	-
ⲉⲝⲉⲫⲣⲁⲥⲉ	V	-
ⲉⲝⲏⲅⲉⲓ	V	-
ⲉⲝⲏⲅⲉⲓⲥⲑⲁⲓ	V	-
ⲉⲝⲏⲅⲏⲥⲓⲥ	N	-
ⲉⲝⲏⲅⲓⲥⲓⲥ	N	-
ⲉⲝⲟⲇⲟⲥ	N	-
ⲉⲝⲟⲙⲟⲗⲟⲅⲉⲓ	V	-
ⲉⲝⲟⲙⲟⲗⲱⲅⲉⲓ	V	-
ⲉⲝⲟⲙⲱⲗⲟⲅⲉⲓ	V	-
ⲉⲝⲟⲙⲱⲗⲱⲅⲉⲓ	V	-
ⲉⲝⲟⲣⲏⲥⲧⲓⲁ	N	-
ⲉⲝⲟⲣⲓⲍⲉ	V	-
ⲉⲝⲟⲣⲓⲥⲧⲓⲁ	N	-
ⲉⲝⲟⲩⲥⲓⲁ	N	-
ⲉⲝⲱⲙⲟⲗⲟⲅⲉⲓ	V	-
ⲉⲝⲱⲙⲟⲗⲱⲅⲉⲓ	V	-
ⲉⲝⲱⲙⲱⲗⲟⲅⲉⲓ	V	-
ⲉⲝⲱⲙⲱⲗⲱⲅⲉⲓ	V	-
ⲉⲝⲱⲣⲏⲥⲧⲓⲁ	N	-
ⲉⲝⲱⲣⲓⲥⲧⲓⲁ	N	-
ⲉⲟⲟⲩ	N	-
ⲉⲡϩⲁⲉ	ADV	-
ⲉⲡϫⲓⲛϫⲏ	ADV	-
ⲉⲡⲁϩⲟⲩ	ADV	-
ⲉⲡⲁⲓⲛⲟⲩ	V	-
ⲉⲡⲁⲣⲭⲓⲁ	N	-
ⲉⲡⲁⲣⲭⲟⲥ	N	-
ⲉⲡⲉϩⲟⲩⲟ	ADV	-
ⲉⲡⲉⲑⲩⲙⲉⲓ	V	-
ⲉⲡⲉⲓ	CONJ	-
ⲉⲡⲉⲓⲇⲏ	CONJ	-
ⲉⲡⲉⲓⲑⲩⲙⲓⲁ	N	-
